Date;ID;Sport ID;League ID;Season ID;Stage ID;Group ID;Aggregate ID;Round ID;State ID;Venue ID;Name;Starting At;Result Info;Leg;Details;Length;Placeholder;Last Processed At;Has Odds;Starting At Timestamp
2023-10-13;18880392;1;1096;21904;77464893;;;310939;1;1626;Barendrecht vs OJC Rosmalen;2023-10-13 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697234400
2023-10-13;18880396;1;1096;21904;77464893;;;310939;1;15984;Meerssen vs Gemert;2023-10-13 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697234400
2023-10-13;18880400;1;1096;21904;77464893;;;310939;1;16134;SteDoCo vs OSS '20;2023-10-13 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697234400
2023-10-13;18880403;1;1096;21904;77464893;;;310939;1;1537;HV & CV Quick vs Blauw Geel '38;2023-10-13 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697234400
2023-10-13;18880407;1;1096;21904;77464893;;;310939;1;1785;Sportlust '46 vs OJC Rosmalen;2023-10-13 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697234400
2023-10-13;18880410;1;1096;21904;77464893;;;310939;1;1517;UNA vs Gemert;2023-10-13 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697234400
2023-10-13;18880413;1;1096;21904;77464893;;;310939;1;;AWC vs OSS '20;2023-10-13 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697234400
2023-10-13;18880419;1;1096;21904;77464893;;;310939;1;343071;TOGB vs GVV Unitas;2023-10-13 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697234400
2023-10-13;18880424;1;1096;21904;77464893;;;310939;1;1935;TEC vs Groene Ster;2023-10-13 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697234400
2023-10-14;18892972;1;91;21684;77464202;;;312197;1;226198;Hannover 96 II vs Bremer SV;2023-10-14 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697281200
2023-10-14;18892973;1;91;21684;77464202;;;312197;1;;Phönix Lübeck vs Hamburger SV II;2023-10-14 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697281200
2023-10-14;18892974;1;91;21684;77464202;;;312197;1;;BW Lohne vs Eintracht Norderstedt;2023-10-14 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697281200
2023-10-14;18846539;1;94;21685;77464203;;;307550;1;2127;Schweinfurt vs Nürnberg II;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18846540;1;94;21685;77464203;;;307550;1;2784;Aubstadt vs Ansbach;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18846541;1;94;21685;77464203;;;307550;1;2121;Illertissen vs Viktoria Aschaffenburg;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18846542;1;94;21685;77464203;;;307550;1;2116;Augsburg II vs Greuther Fürth II;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18846543;1;94;21685;77464203;;;307550;1;2854;Vilzing vs Wacker Burghausen;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18846544;1;94;21685;77464203;;;307550;1;2146;Schalding-Heining vs Türkgücü-Ataspor;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18846545;1;94;21685;77464203;;;307550;1;2218;Bayreuth vs Würzburger Kickers;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877015;1;106;21686;77464204;;;310648;1;1949;Alemannia Aachen vs FC Wegberg-Beeck;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877018;1;106;21686;77464204;;;310648;1;1741;Fortuna Köln vs Rot Weiss Ahlen;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877019;1;106;21686;77464204;;;310648;1;2124;Fortuna Düsseldorf II vs FC Bocholt;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877020;1;106;21686;77464204;;;310648;1;3432;FC Gütersloh vs Düren Merzenich;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877021;1;106;21686;77464204;;;310648;1;1644;Rot-Weiß Oberhausen vs Wuppertaler SV;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877022;1;106;21686;77464204;;;310648;1;1838;SV Lippstadt 08 vs Borussia M'gladbach II;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877023;1;106;21686;77464204;;;310648;1;343390;SSVg Velbert vs Schalke 04 II;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877668;1;88;21873;77464757;;;310714;1;2018;Jahn Regensburg vs VfB Lübeck;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877669;1;88;21873;77464757;;;310714;1;2032;Unterhaching vs Sandhausen;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877670;1;88;21873;77464757;;;310714;1;1667;Viktoria Köln vs Erzgebirge Aue;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877671;1;88;21873;77464757;;;310714;1;1719;DSC Arminia Bielefeld vs Waldhof Mannheim;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877672;1;88;21873;77464757;;;310714;1;2282;Verl vs Ingolstadt;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877673;1;88;21873;77464757;;;310714;1;274;Ulm vs Dynamo Dresden;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877674;1;88;21873;77464757;;;310714;1;2137;Preußen Münster vs 1860 München;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877675;1;88;21873;77464757;;;310714;1;2142;Freiburg II vs Hallescher FC;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877676;1;88;21873;77464757;;;310714;1;2145;Borussia Dortmund II vs Rot-Weiss Essen;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18877677;1;88;21873;77464757;;;310714;1;592;Saarbrücken vs MSV Duisburg;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879163;1;103;21687;77464205;;;310873;1;2718;Balingen vs Kickers Offenbach;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879164;1;103;21687;77464205;;;310873;1;2144;Koblenz vs Homburg;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879165;1;103;21687;77464205;;;310873;1;1141;Hoffenheim II vs Barockstadt Fulda-Lehnerz;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879166;1;103;21687;77464205;;;310873;1;;Eintracht Frankfurt II vs Schott Mainz;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879167;1;103;21687;77464205;;;310873;1;2117;Aalen vs Bahlinger SC;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879168;1;103;21687;77464205;;;310873;1;678;Stuttgarter Kickers vs FSV Frankfurt;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879169;1;103;21687;77464205;;;310873;1;2687;TSV Steinbach vs Stuttgart II;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879170;1;103;21687;77464205;;;310873;1;1525;Mainz 05 II vs Astoria Walldorf;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879171;1;103;21687;77464205;;;310873;1;1950;Hessen Kassel vs SGV Freiberg;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18892975;1;91;21684;77464202;;;312197;1;1709;St. Pauli II vs Teutonia Hamburg;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18974499;1;2950;22439;77466327;;;321168;1;;LFC vs Voorschoten '97;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18974967;1;2950;22439;77466330;;;321246;1;1787;De Bataven vs Bennekom;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18974968;1;2950;22439;77466330;;;321246;1;;WSV vs ASV Dronten;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18974969;1;2950;22439;77466330;;;321246;1;;Bemmel vs DTS Ede;2023-10-14 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697284800
2023-10-14;18879424;1;77;21883;77464821;;;310903;1;1697;ACV vs GVVV;2023-10-14 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697286600
2023-10-14;18879425;1;77;21883;77464821;;;310903;1;1520;Excelsior Maassluis vs ADO '20;2023-10-14 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697286600
2023-10-14;18879429;1;77;21883;77464821;;;310903;1;1750;Noordwijk vs Jong Sparta;2023-10-14 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697286600
2023-10-14;18879431;1;77;21883;77464821;;;310903;1;1705;Lisse vs Spakenburg;2023-10-14 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697286600
2023-10-14;18879432;1;77;21883;77464821;;;310903;1;1452;HHC vs Quick Boys;2023-10-14 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697286600
2023-10-14;18880113;1;1096;21904;77464893;;;310939;1;1626;Barendrecht vs OJC Rosmalen;2023-10-14 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697286600
2023-10-14;18880120;1;1096;21904;77464893;;;310939;1;16134;SteDoCo vs OSS '20;2023-10-14 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697286600
2023-10-14;18880157;1;1097;21903;77464894;;;310973;1;1524;DOVO vs USV Hercules;2023-10-14 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697286600
2023-10-14;18880162;1;1097;21903;77464894;;;310973;1;1606;Rijnvogels vs Hoogeveen;2023-10-14 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697286600
2023-10-15;18855719;1;567;21739;77464375;;;308567;13;5407;Burgos vs Villarreal II;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855720;1;567;21739;77464375;;;308567;13;8617;FC Cartagena vs Racing Santander;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855721;1;567;21739;77464375;;;308567;13;9242;SD Eibar vs Huesca;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855722;1;567;21739;77464375;;;308567;13;89;Espanyol vs Real Valladolid;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855723;1;567;21739;77464375;;;308567;13;4550;Mirandés vs Tenerife;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855724;1;567;21739;77464375;;;308567;13;;Sporting Gijón vs Real Zaragoza;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855725;1;567;21739;77464375;;;308567;13;9344;Real Oviedo vs Albacete;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855726;1;567;21739;77464375;;;308567;13;;FC Andorra vs Alcorcón;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855727;1;567;21739;77464375;;;308567;13;293;Leganés vs Amorebieta;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855728;1;567;21739;77464375;;;308567;13;992;Eldense vs Elche;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18855729;1;567;21739;77464375;;;308567;13;2015;Levante vs Racing Ferrol;2023-10-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697328000
2023-10-15;18880098;1;1096;21904;77464893;;;310939;1;1537;HV & CV Quick vs Baronie;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18880105;1;1096;21904;77464893;;;310939;1;;AWC vs TEC;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18892977;1;91;21684;77464202;;;312197;1;997;VfB Oldenburg vs Spelle-Venhaus;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18892978;1;91;21684;77464202;;;312197;1;2053;Havelse vs Meppen;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18974189;1;2950;22439;77466325;;;321116;1;;IVV Landsmeer vs RKVV Velsen;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18974190;1;2950;22439;77466325;;;321116;1;;Kolping Boys vs De Dijk;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18974191;1;2950;22439;77466325;;;321116;1;;Vitesse '22 vs De Zouaven;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18974813;1;2950;22439;77466329;;;321220;1;;Sarto vs Sparta '25;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18974814;1;2950;22439;77466329;;;321220;1;;Erp vs RBC;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18974972;1;2950;22439;77466330;;;321246;1;;RKHVV vs Woezik;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18975128;1;2950;22439;77466331;;;321272;1;;Stevo vs Grol;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18975439;1;2950;22439;77466333;;;321324;1;;VKW vs GVAV-Rapiditas;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18975440;1;2950;22439;77466333;;;321324;1;;WVV vs SVBO;2023-10-15 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697371200
2023-10-15;18854909;1;74;21734;77464353;;;308480;1;174;Willem II vs FC Den Bosch;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18866332;1;1132;21733;77464347;;;309593;1;;Mechelen II vs Lyra-Lierse Berlaar;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18880103;1;1096;21904;77464893;;;310939;1;1517;UNA vs Groene Ster;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18880118;1;1096;21904;77464893;;;310939;1;15984;Meerssen vs Gemert;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18974031;1;2950;22439;77466324;;;321090;1;;De Ster vs EHC Hoensbroek;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18974032;1;2950;22439;77466324;;;321090;1;;Chevremont vs BSV Limburgia;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18974033;1;2950;22439;77466324;;;321090;1;;SHH vs Mierlo-Hout;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18974034;1;2950;22439;77466324;;;321090;1;;Sportclub '25 vs Someren;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18974035;1;2950;22439;77466324;;;321090;1;16073;Susteren vs Deurne;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18974036;1;2950;22439;77466324;;;321090;1;;Volharding vs SV Valkenswaard;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18974192;1;2950;22439;77466325;;;321116;1;;AGB vs VIOS-W;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18974815;1;2950;22439;77466329;;;321220;1;;EFC vs VOAB;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18974816;1;2950;22439;77466329;;;321220;1;278739;TOP Oss Amateurs vs TSC;2023-10-15 12:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697373000
2023-10-15;18854580;1;1130;21732;77464346;;;308444;1;;Rus Binche vs Verlaine;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18854581;1;1130;21732;77464346;;;308444;1;16648;Stockay-Warfusée vs Rebecq;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18854582;1;1130;21732;77464346;;;308444;1;;Union Saint-Gilloise II vs Rochefort;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18866024;1;1131;21731;77464345;;;309559;1;;Cercle Brugge II vs Merelbeke;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18866025;1;1131;21731;77464345;;;309559;1;16373;Zelzate vs Eendracht Aalst;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18866026;1;1131;21731;77464345;;;309559;1;4450;Sparta Petegem vs Dikkelvenne;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18866027;1;1131;21731;77464345;;;309559;1;4496;Olsa Brakel vs Harelbeke;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18866028;1;1131;21731;77464345;;;309559;1;4645;RFC Wetteren vs Gent-Zeehaven;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18866029;1;1131;21731;77464345;;;309559;1;;Voorde Appelterre vs Oostkamp;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18866333;1;1132;21733;77464347;;;309593;1;1659;Bocholt vs Wezel;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18866334;1;1132;21733;77464347;;;309593;1;2582;Diegem Sport vs Sporting Hasselt;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18866335;1;1132;21733;77464347;;;309593;1;1460;Londerzeel vs Rupel Boom;2023-10-15 13:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697374800
2023-10-15;18854910;1;74;21734;77464353;;;308480;1;660;SC Cambuur vs NAC Breda;2023-10-15 14:45:00;;1/1;;90;ONWAAR;;ONWAAR;1697381100
2023-10-17;18846546;1;94;21685;77464203;;;307551;1;2127;Schweinfurt vs Ansbach;2023-10-17 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697562000
2023-10-17;18846547;1;94;21685;77464203;;;307551;1;1988;Nürnberg II vs Bayreuth;2023-10-17 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697562000
2023-10-17;18846548;1;94;21685;77464203;;;307551;1;1980;Würzburger Kickers vs Schalding-Heining;2023-10-17 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697562000
2023-10-17;18846549;1;94;21685;77464203;;;307551;1;283711;Türkgücü-Ataspor vs Vilzing;2023-10-17 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697562000
2023-10-17;18846550;1;94;21685;77464203;;;307551;1;585;Wacker Burghausen vs Memmingen;2023-10-17 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697562000
2023-10-17;18846551;1;94;21685;77464203;;;307551;1;2229;Eintracht Bamberg vs Augsburg II;2023-10-17 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697562000
2023-10-17;18846552;1;94;21685;77464203;;;307551;1;2596;Greuther Fürth II vs Bayern München II;2023-10-17 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697562000
2023-10-17;18846553;1;94;21685;77464203;;;307551;1;2549;Buchbach vs Illertissen;2023-10-17 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697562000
2023-10-17;18846554;1;94;21685;77464203;;;307551;1;2009;Viktoria Aschaffenburg vs Aubstadt;2023-10-17 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697562000
2023-10-18;18892880;1;91;21684;77464202;;;312187;1;3137;Jeddeloh vs BW Lohne;2023-10-18 17:00:00;;1/1;;90;ONWAAR;;WAAR;1697648400
2023-10-20;18893240;1;313;21999;77465160;;;312227;13;;Sochaux vs Villefranche;2023-10-20 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697760000
2023-10-20;18893241;1;313;21999;77465160;;;312227;13;4471;Martigues vs Châteauroux;2023-10-20 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697760000
2023-10-20;18893242;1;313;21999;77465160;;;312227;13;938;Rouen vs Avranches;2023-10-20 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697760000
2023-10-20;18893243;1;313;21999;77465160;;;312227;13;17838;Versailles vs Marignane Gignac CB;2023-10-20 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697760000
2023-10-20;18893244;1;313;21999;77465160;;;312227;13;4564;Chasselay MDA vs Nancy;2023-10-20 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697760000
2023-10-20;18893245;1;313;21999;77465160;;;312227;13;4549;Nîmes vs Dijon;2023-10-20 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697760000
2023-10-20;18893246;1;313;21999;77465160;;;312227;13;6317;Red Star vs Cholet;2023-10-20 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697760000
2023-10-20;18893247;1;313;21999;77465160;;;312227;13;562;Épinal vs Le Mans;2023-10-20 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697760000
2023-10-20;18893248;1;313;21999;77465160;;;312227;13;361;Orléans vs Niort;2023-10-20 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697760000
2023-10-20;18862969;1;85;21796;77464492;;;309315;1;1531;Hannover 96 vs Magdeburg;2023-10-20 16:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697819400
2023-10-20;18862972;1;85;21796;77464492;;;309315;1;2101;Elversberg vs Eintracht Braunschweig;2023-10-20 16:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697819400
2023-10-20;18846555;1;94;21685;77464203;;;307552;1;2017;Bayern München II vs Eintracht Bamberg;2023-10-20 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697821200
2023-10-20;18846556;1;94;21685;77464203;;;307552;1;2332;Memmingen vs Türkgücü-Ataspor;2023-10-20 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697821200
2023-10-20;18854917;1;74;21734;77464353;;;308481;1;416;De Graafschap vs FC Groningen;2023-10-20 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697824800
2023-10-20;18854918;1;74;21734;77464353;;;308481;1;1942;FC Eindhoven vs Helmond Sport;2023-10-20 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697824800
2023-10-20;18854919;1;74;21734;77464353;;;308481;1;1820;Jong AZ vs TOP Oss;2023-10-20 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697824800
2023-10-20;18854920;1;74;21734;77464353;;;308481;1;223598;FC Emmen vs ADO Den Haag;2023-10-20 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697824800
2023-10-20;18854921;1;74;21734;77464353;;;308481;1;279;FC Dordrecht vs Jong Ajax;2023-10-20 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697824800
2023-10-20;18854922;1;74;21734;77464353;;;308481;1;102852;Jong Utrecht vs Jong PSV;2023-10-20 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697824800
2023-10-20;18854923;1;74;21734;77464353;;;308481;1;158946;FC Den Bosch vs VVV-Venlo;2023-10-20 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697824800
2023-10-20;18854924;1;74;21734;77464353;;;308481;1;158;NAC Breda vs Telstar;2023-10-20 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697824800
2023-10-20;18854925;1;74;21734;77464353;;;308481;1;864;MVV Maastricht vs SC Cambuur;2023-10-20 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697824800
2023-10-20;18863253;1;82;21795;77464501;;;309279;1;2166;Borussia Dortmund vs Werder Bremen;2023-10-20 18:30:00;;1/1;;90;ONWAAR;;ONWAAR;1697826600
2023-10-20;18847680;1;14;21691;77464218;;;307653;1;788;Newport County vs Walsall;2023-10-20 18:45:00;;1/1;;90;ONWAAR;;ONWAAR;1697827500
2023-10-20;18847684;1;14;21691;77464218;;;307653;1;990;Tranmere Rovers vs Doncaster Rovers;2023-10-20 18:45:00;;1/1;;90;ONWAAR;;ONWAAR;1697827500
2023-10-20;18860876;1;304;21780;77464454;;;309031;1;953;Annecy vs Amiens SC;2023-10-20 23:18:00;;1/1;;90;ONWAAR;;ONWAAR;1697843880
2023-10-21;18848115;1;208;21693;77464223;;;307695;13;189;Standard Liège vs Anderlecht;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848116;1;208;21693;77464223;;;307695;13;1611;Genk vs Mechelen;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848117;1;208;21693;77464223;;;307695;13;290140;OH Leuven vs Sint-Truiden;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848118;1;208;21693;77464223;;;307695;13;447;Kortrijk vs Club Brugge;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848119;1;208;21693;77464223;;;307695;13;1109;RWDM vs Westerlo;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848120;1;208;21693;77464223;;;307695;13;1572;Cercle Brugge vs Gent;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848121;1;208;21693;77464223;;;307695;13;4721;Union Saint-Gilloise vs AS Eupen;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848122;1;208;21693;77464223;;;307695;13;425;Sporting Charleroi vs Antwerp;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848339;1;211;21695;77464225;;;307723;13;440;Zulte-Waregem vs Liège;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848340;1;211;21695;77464225;;;307723;13;343078;Club Brugge II vs Waasland-Beveren;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
2023-10-21;18848341;1;211;21695;77464225;;;307723;13;1464;Beerschot-Wilrijk vs Lommel United;2023-10-21 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1697846400
